Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.403572075216981,-0.6963992033221024,0.998,1.0,1.0,86/200,32.34%,ESRP2;ANXA9;TFF1;SOX3;MSMB;KRT19;KRT18;AREG;ELF3;MUC1;KRT8;CLDN7;SCNN1A;BCL11B;KLK10;OVOL2;RASGRP1;SLC27A2;KCNK15;FOS;TMPRSS3;TJP3;LAD1;KRT13;SFN;CD44;MREG;CELSR2;KRT15;RAB17;THSD4;SLC2A1;BCL2;MYBL1;NHERF1;P2RY2;GAB2;ABCA3;SULT2B1;CELSR1;FCMR;SLC7A5;MICB;PMAIP1;ZNF185;ITPK1;PLAAT3;TTC39A;ALDH3B1;TPD52L1;FKBP4;DHCR7;XBP1;CLIC3;CBFA2T3;BLVRB;SYT12;SYBU;CISH;SLC37A1;KLF4;TGIF2;TFF3;PDZK1;TMEM164;EEIG1;CALCR;TOB1;SIAH2;WWC1;PPIF;FDFT1;AQP3;ELF1;SCARB1;AKAP1;KCNK5;INHBB;JAK2;RBBP8;ABLIM1;ABAT;ISG20L2;CCND1;BAG1;RETREG1
prerank,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.3973756547811912,-0.6714883008931487,0.985929648241206,1.0,1.0,43/74,36.82%,CD9;S100A11;MAL2;CLU;CXCL16;GLDC;TM7SF2;NIBAN1;ALCAM;SCD;ATF5;LGMN;CBS;DHCR7;ATF3;FABP5;EBP;CHKA;LGALS3;TRIB3;TMEM97;PLAUR;ACTG1;PNRC1;FBXO6;IDI1;FDFT1;SC5D;FDPS;PLSCR1;ALDOC;PMVK;LDLR;HMGCS1;SQLE;GUSB;ACAT2;PCYT2;SREBF2;NFIL3;PDK3;ECH1;HSD17B7
prerank,HALLMARK_ANDROGEN_RESPONSE,-0.3896340052047041,-0.6643005324744065,0.9899091826437941,1.0,1.0,52/100,38.33%,B2M;KLK2;SAT1;KRT19;SPDEF;KRT8;HPGD;TPD52;AZGP1;SGK1;DHCR24;MERTK;IQGAP2;PTK2B;HOMER2;MAP7;SCD;TNFAIP8;INSIG1;ELL2;GPD1L;SMS;DBI;PA2G4;MYL12A;IDI1;NKX3-1;NDRG1;CCND3;SORD;NGLY1;HMGCS1;NCOA4;RPS6KA3;ZMIZ1;HERC3;CCND1;TMPRSS2;GSR;ACSL3;BMPR1B;FKBP5;ANKH;ZBTB10;ADRM1;HSD17B14;CENPN;DNAJB9;PIAS1;SELENOP;XRCC6;SPCS3
prerank,HALLMARK_DNA_REPAIR,-0.3798222307427595,-0.6548752431429528,0.998,1.0,1.0,101/150,50.47%,PDE6G;HCLS1;BCAM;PDE4B;ZWINT;BCAP31;ARL6IP1;FEN1;RFC4;VPS37B;COX17;RPA3;SDCBP;MPC2;POLR2H;HPRT1;ELL;POLD4;GPX4;RFC5;POLA2;POLD1;VPS28;POLB;UMPS;NT5C3A;LIG1;POLR2K;ALYREF;ZNF707;APRT;POLR1C;PRIM1;PNP;PCNA;RFC3;GUK1;NCBP2;SURF1;TYMS;SNAPC5;RFC2;POLR2I;POLR2J;TARBP2;TAF10;RAE1;ADRM1;POLD3;POLA1;POLE4;SAC3D1;AGO4;GTF2B;NME1;NELFCD;SUPT5H;ITPA;RBX1;POLR1H;POLL;SUPT4H1;TSG101;CMPK2;RALA;GMPR2;UPF3B;NFX1;STX3;POLR2D;SF3A3;DGUOK;SSRP1;POM121;VPS37D;RPA2;EDF1;NT5C;GTF2A2;EIF1B;RAD52;POLR2G;NUDT21;NELFE;GTF3C5;POLR1D;TAF9;POLR3C;CLP1;POLR3GL;CSTF3;RNMT;ADA;MRPL40;NELFB;POLR2F;SNAPC4;AAAS;GTF2H3;DUT;TAF12
prerank,HALLMARK_UV_RESPONSE_UP,-0.37515911202203966,-0.645945353381822,0.999,1.0,1.0,68/158,33.89%,LHX2;ONECUT1;TACR3;CYP1A1;BTG1;EPCAM;SLC6A12;ARRB2;TUBA4A;RASGRP1;FOS;NFKBIA;CTSV;LYN;HMOX1;BTG2;TMBIM6;TCHH;CCNE1;TFRC;JUNB;PRKCD;CREG1;FGF18;KCNH2;ATP6V1F;GCH1;PPT1;NPTXR;CXCL2;SOD2;GAL;FKBP4;HNRNPU;ATF3;CEBPG;BID;CHKA;FEN1;IRF1;DNAJB1;RFC4;RHOB;PPIF;CLCN2;AQP3;E2F5;ASNS;GRPEL1;POLR2H;MARK2;SLC6A8;BCL2L11;C4BPB;HLA-F;CCND3;AMD1;STIP1;BAK1;DDX21;TAP1;H2AX;GPX3;AGO2;ALDOA;ATP6V1C1;PPP1R2;DGAT1
prerank,HALLMARK_XENOBIOTIC_METABOLISM,-0.3747953998976112,-0.6448527086609872,1.0,1.0,1.0,45/199,26.03%,XDH;DDC;APOE;CYP1A2;ARG1;CYP2C18;HRG;ITIH1;PLG;ANGPTL3;CYP1A1;CRP;TYR;SPINT2;FBP1;AQP9;REG1A;KYNU;SLC6A12;MT2A;IRF8;RAP1GAP;CYP2S1;ALDH3A1;HMOX1;TMBIM6;ESR1;ID2;GAD1;ABCD2;GCNT2;CYFIP2;UPP1;CCL25;GCH1;TTPA;VNN1;DDT;GNMT;ABCC3;CNDP2;NINJ1;IGFBP1;HES6;BLVRB
prerank,HALLMARK_APICAL_SURFACE,-0.3802836543901844,-0.638333629650065,0.9827760891590679,1.0,1.0,14/44,27.41%,RHCG;SLC34A3;IL2RG;MAL;IL2RB;LYN;PKHD1;CD160;CRYBG1;GHRL;ATP6V0A4;HSPB1;PLAUR;LYPD3
prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.3380586765095067,-0.5776141924723863,1.0,1.0,1.0,62/113,44.71%,RPS14;PSAT1;MTHFD2;VEGFA;HERPUD1;NPM1;CKS1B;SLC7A5;LSM4;CEBPB;YWHAZ;ERO1A;SERP1;XBP1;CHAC1;ATF3;IGFBP1;CEBPG;NABP1;NHP2;HSPA9;EXOSC5;EXOSC4;HSP90B1;DNAJA4;ASNS;ERN1;EIF4A2;PDIA6;CALR;IMP3;HSPA5;EDEM1;H2AX;BANF1;DKC1;ATP6V0D1;DDIT4;ATF6;NOP14;EIF4A3;EXOC2;GEMIN4;NOP56;DNAJB9;NFYA;EIF4E;SPCS3;SPCS1;POP4;EIF4EBP1;EXOSC9;NOLC1;PREB;KHSRP;HYOU1;EXOSC2;DCP2;EIF4G1;TATDN2;EXOSC1;PAIP1
prerank,HALLMARK_GLYCOLYSIS,-0.3277206602071678,-0.5691305791175593,1.0,1.0,1.0,87/200,36.07%,B3GAT1;NDST3;PFKFB1;LCT;GYS2;FBP2;CLDN3;CXCR4;ELF3;PGAM2;CLDN9;BIK;ENO1;TPI1;B3GNT3;TKTL1;ISG20;CD44;PPIA;SOX9;MERTK;RRAGD;ARTN;HK2;PKM;PGK1;TGFA;LDHA;VEGFA;GPR87;LDHC;AURKA;ME2;IER3;SPAG4;ERO1A;FKBP4;SLC25A10;MDH2;FAM162A;PFKP;DSC2;SLC16A3;GALE;HMMR;TFF3;SDC3;SLC37A4;GLRX;SAP30;CITED2;TALDO1;CDK1;CENPA;PC;IRS2;DEPDC1;SRD5A3;POLR3K;SOD1;AK4;PSMC4;IDH1;SDHC;RBCK1;MIF;HSPA5;MET;CHST2;TXN;GUSB;CHST4;GOT1;ANKZF1;ALDOA;HAX1;GNPDA1;GAL3ST1;DDIT4;EFNA3;ME1;ENO2;KIF20A;GFUS;MXI1;NASP;GCLC
prerank,HALLMARK_BILE_ACID_METABOLISM,-0.3292482034988371,-0.563743113912987,1.0,1.0,1.0,19/112,24.08%,SLCO1A2;DIO1;HSD3B1;GC;AKR1D1;AGXT;LCK;AQP9;TFCP2L1;SLC27A2;DHCR24;APOA1;KLF1;ABCG8;ABCD2;BBOX1;ABCA3;SULT2B1;PIPOX
prerank,HALLMARK_ADIPOGENESIS,-0.3085480939133754,-0.5330951056880033,1.0,1.0,1.0,91/200,37.27%,LEP;ORM1;CIDEA;APOE;ADIPOQ;RETN;UCP2;CYP4B1;UBC;PLIN2;SNCG;COX8A;CYC1;COX7B;PFKFB3;DDT;CHCHD10;LTC4S;COX6A1;DHCR7;SLC25A10;TKT;AIFM1;MDH2;RTN3;NABP1;SQOR;APLP2;UQCR10;NDUFB7;STAT5A;AGPAT3;BCKDHA;IFNGR1;TOB1;GPD2;MRPL15;TALDO1;ESRRA;MCCC1;ATP5PO;GRPEL1;GHITM;SDHB;BCL6;PRDX3;SOD1;SCARB1;GPX4;NDUFAB1;DRAM2;REEP5;HADH;PPP1R15B;IDH1;SDHC;AK2;ALDH2;ESYT1;ECHS1;CS;RIOK3;GPX3;IDH3A;IMMT;ALDOA;CPT2;DGAT1;ACO2;PPM1B;UQCRQ;CDKN2C;ME1;UQCR11;PIM3;SLC5A6;PTCD3;G3BP2;UQCRC1;TANK;POR;LIPE;PFKL;ATL2;ECH1;DLAT;NDUFS3;RREB1;ETFB;REEP6;DNAJB9
prerank,HALLMARK_APICAL_JUNCTION,-0.30425620354951544,-0.5237895157530866,1.0,1.0,1.0,54/200,28.12%,ATP1A3;CDSN;CLDN14;CLDN19;NRAP;ACTA1;CLDN8;KRT31;ACTN3;ACTB;PTPRC;FYB1;CLDN6;CD86;SYK;CLDN4;NECTIN4;PFN1;CLDN7;CLDN9;RAC2;CRB3;RHOF;COL9A1;GRB7;LAMB3;CDH1;TRAF1;ARPC2;PPP2R2C;MAPK13;LAMC2;KCNH2;YWHAH;ARHGEF6;AMH;ITGB4;LAMA3;CD274;SIRPA;AMIGO1;INSIG1;CAP1;PIK3CB;CDH6;TNFRSF11B;MYL12B;ACTC1;DMP1;ICAM5;JUP;GNAI2;ACTG1;SDC3
prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.31259815516630685,-0.5212691395844966,0.9989837398373984,1.0,1.0,2/42,13.90%,DKK4;WNT1
prerank,HALLMARK_HEDGEHOG_SIGNALING,-0.3014374039027069,-0.5037122532704729,0.9979529170931423,1.0,1.0,6/36,23.66%,SHH;PLG;L1CAM;RTN1;VEGFA;CELSR1
prerank,HALLMARK_FATTY_ACID_METABOLISM,-0.28964032042342913,-0.5008628620077098,1.0,1.0,1.0,86/158,41.16%,HMGCS2;GPD1;CA6;CYP4A11;CIDEA;CYP4A22;CYP1A1;HSP90AA1;HPGD;GLUL;DHCR24;IL4I1;CD1D;ALDH3A1;S100A10;G0S2;LDHA;PCBD1;PSME1;YWHAH;VNN1;H2AZ1;LTC4S;ODC1;MDH2;ECI1;PRDX6;SMS;GPD2;ERP29;ENO3;IDI1;PDHA1;HADH;HMGCS1;NTHL1;IDH1;SDHC;ALDH3A2;MIF;SDHA;MIX23;ECHS1;IDH3B;ACAT2;ACSL1;ALDOA;CPT2;ACSL5;BMPR1B;ACO2;ACOT8;ME1;ENO2;HSD17B10;SDHD;ACSM3;GCDH;ACSS1;SLC22A5;ECH1;HSD17B7;HSPH1;REEP6;UBE2L6;MGLL;HSD17B11;ACAA1;FASN;DLD;NSDHL;AUH;KMT5A;CPT1A;RAP1GDS1;SUCLG1;CA2;BLVRA;MDH1;HSDL2;HSD17B4;GSTZ1;APEX1;HCCS;CD36;ADSL
prerank,HALLMARK_APOPTOSIS,-0.28798232904350207,-0.498579994049361,1.0,1.0,1.0,68/160,33.10%,IL1A;IFNB1;IL1B;SAT1;CD2;EREG;CD14;CD69;GNA15;KRT18;TNF;FASLG;PRF1;CD38;PLCB2;TXNIP;BIK;CLU;ERBB3;BIRC3;ISG20;CD44;IL18;HMOX1;BTG2;HMGB2;CASP8;GCH1;CFLAR;PPT1;PMAIP1;CCNA1;IER3;CASP1;MCL1;SOD2;PAK1;ATF3;NEFH;HSPB1;EBP;BID;LGALS3;VDAC2;BCAP31;ANXA1;IRF1;IFNGR1;TOP2A;RHOB;TSPO;DDIT3;AIFM3;SC5D;BCL2L11;CDKN1B;SOD1;GPX4;BRCA1;BMF;TAP1;SMAD7;CCND1;DPYD;CYLD;PEA15;GPX3;BCL2L1
prerank,HALLMARK_PEROXISOME,-0.276726206949525,-0.4727104665729524,1.0,1.0,1.0,34/104,34.46%,DIO1;SCGB1A1;PABPC1;SLC27A2;CACNA1B;DHCR24;UGT2B17;SLC25A19;PRDX1;CRABP1;ABCD2;SULT2B1;YWHAH;FABP6;SOD2;CNBP;PRDX5;GSTK1;TOP2A;TSPO;IDI1;ABCD1;FDPS;CLN8;MSH2;SOD1;IDH2;IDH1;RXRG;ACSL1;ISOC1;HSD11B2;ACSL5;ACOT8
prerank,HALLMARK_PROTEIN_SECRETION,0.17841041646962386,0.44619267515728883,1.0,1.0,0.139,96/96,82.21%,CD63;PAM;DST;SEC31A;SEC24D;SSPN;CAV2;LMAN1;EGFR;ARFGAP3;RAB2A;GBF1;AP2B1;COPB1;ARCN1;AP3S1;USO1;GOSR2;TSPAN8;CLCN3;SCAMP1;TMED2;OCRL;MON2;IGF2R;SEC22B;AP3B1;COPB2;BET1;CLTC;CLN5;VAMP7;STX12;RAB14;NAPG;ADAM10;STAM;AP1G1;KIF1B;SCRN1;ARFIP1;VAMP4;VPS45;SNAP23;SH3GL2;YKT6;RER1;ZW10;YIPF6;AP2M1;ATP7A;GOLGA4;RAB5A;DOP1A;RAB9A;RAB22A;VAMP3;TMED10;VPS4B;TMX1;SCAMP3;DNM1L;LAMP2;AP2S1;ARFGEF2;MAPK1;COG2;ERGIC3;TSG101;ABCA1;STX16;ARF1;ARFGEF1;NAPA;STX7;GLA;TOM1L1;GALC;ICA1;ATP6V1H;COPE;RPS6KA3;SGMS1;CLTA;ATP1A1;SOD1;SNX2;BNIP3;ANP32E;M6PR;PPT1;CTSC;GNAS;ATP6V1B1;TPD52;KRT18
prerank,HALLMARK_HYPOXIA,-0.2562516578505785,-0.4460893618155607,1.0,1.0,1.0,78/200,32.72%,EDN2;GAPDH;S100A4;BTG1;CXCR4;FBP1;PLAC8;CP;PGAM2;MT2A;ENO1;DUSP1;TPD52;TPI1;FOS;KLF6;PCK1;TKTL1;ISG20;RRAGD;HMOX1;TNFAIP3;PLIN2;HK2;PGK1;SLC2A1;GCNT2;BCL2;ZFP36;LDHA;VEGFA;LDHC;SULT2B1;AMPD3;PFKFB3;IER3;SLC2A5;KIF5A;ERO1A;SDC4;MAP3K1;HS3ST1;ATF3;BCAN;IGFBP1;FAM162A;PFKP;GPI;PLAUR;PDK1;SLC2A3;PRDX5;SDC3;SLC37A4;PNRC1;GLRX;PPARGC1A;SAP30;ENO3;CITED2;DDIT3;SIAH2;IRS2;NDST2;NDRG1;RBPJ;ALDOC;CDKN1B;SCARB1;AK4;SLC6A6;KDM3A;EFNA1;IDS;MIF;HSPA5;TES;CHST2
prerank,HALLMARK_MITOTIC_SPINDLE,-0.24554802994970273,-0.4246580638353064,1.0,0.9999598731993098,1.0,90/199,42.00%,DOCK2;TUBA4A;RHOF;ARHGAP4;EZR;CEP72;EPB41;LMNB1;PREX1;BUB1;ARHGAP27;FGD4;AURKA;ARF6;PRC1;CENPF;NEK2;TTK;KIF20B;KIF22;CNTRL;KIF11;KIF2C;KNTC1;ESPL1;PLK1;CCNB2;BIN1;TPX2;SSH2;SUN2;CDC42EP4;TOP2A;MID1IP1;TUBD1;RAPGEF6;DLGAP5;BRCA2;STK38L;KIF15;CDK1;PCGF5;PIF1;NUSAP1;BCL2L11;CENPE;BIRC5;ECT2;SASS6;LRPPRC;CD2AP;SEPTIN9;ABR;RACGAP1;MAP3K11;NDC80;ABI1;NCK1;SMC1A;INCENP;ARHGEF3;RASA2;ARL8A;CCDC88A;KIF4A;CEP250;ARHGEF2;BCR;MAPRE1;KIF23;CSNK1D;GEMIN4;UXT;DOCK4;SAC3D1;TLK1;ARFGEF1;ANLN;CDC42;TIAM1;MYO9B;TUBGCP2;RICTOR;ROCK1;TUBGCP3;RALBP1;SMC3;TBCD;MAP1S;CEP57
